CustomerID,Age,Gender,Annual_Income_k$,Spending_Score,Family_Size,Tenure_Years
5276,60,Female,38,74,5,6
5277,42,Male,100,72,5,9
5278,20,Female,40,20,2,3
5279,32,Female,17,81,2,2
5280,46,Female,16,11,3,8
5281,60,Male,106,16,1,1
5282,49,Male,16,42,4,8
5283,43,Male,85,96,1,5
5284,33,Female,18,90,2,9
5285,42,Male,52,52,3,9
5286,45,Male,117,37,4,4
5287,26,Male,84,52,5,1
5288,18,Female,66,9,5,5
5289,46,Female,45,35,2,7
5290,39,Male,50,67,3,9
5291,33,Male,147,95,1,10
5292,58,Male,129,7,2,9
5293,68,Female,88,2,1,9
5294,61,Male,32,25,4,6
5295,68,Female,29,76,1,2
5296,58,Female,111,94,4,5
5297,24,Female,19,94,3,3
5298,31,Male,51,93,2,6
5299,46,Male,118,41,1,5
5300,36,Female,100,75,3,10
5301,36,Female,29,52,3,1
5302,19,Female,31,87,1,10
5303,58,Female,65,81,5,10
5304,62,Male,59,77,5,2
5305,32,Male,136,97,4,5
5306,20,Female,96,65,3,6
5307,28,Female,149,77,2,1
5308,63,Female,103,38,2,7
5309,47,Male,115,67,3,3
5310,57,Female,54,80,5,1
5311,35,Male,57,42,3,7
5312,68,Female,87,71,4,7
5313,65,Male,37,54,3,10
5314,19,Male,109,67,1,3
5315,49,Female,31,78,5,6
5316,25,Male,126,64,1,4
5317,39,Male,117,80,1,4
5318,23,Male,72,4,3,9
5319,29,Male,100,31,3,7
5320,64,Female,49,13,2,6
5321,57,Female,44,27,1,9
5322,53,Female,118,59,3,3
5323,32,Female,136,65,2,4
5324,45,Female,148,64,1,9
5325,69,Male,48,25,2,4
5326,66,Male,70,37,5,7
5327,62,Male,39,75,4,9
5328,35,Male,129,73,1,4
5329,19,Female,27,71,3,9
5330,30,Female,77,14,5,7
5331,62,Male,116,94,2,4
5332,32,Female,136,24,4,3
5333,37,Male,134,67,1,6
5334,46,Male,147,48,4,3
5335,59,Female,25,91,5,7
5336,46,Female,123,65,4,1
5337,20,Female,118,38,1,7
5338,36,Female,125,90,5,3
5339,20,Female,83,70,2,9
5340,31,Female,116,59,1,6
5341,57,Female,16,12,4,7
5342,21,Male,51,54,1,9
5343,69,Female,132,51,5,6
5344,28,Male,63,38,4,10
5345,48,Male,89,46,2,2
5346,60,Female,89,99,3,6
5347,49,Male,48,10,2,6
5348,44,Female,72,9,1,2
5349,47,Male,125,87,3,7
5350,60,Male,110,94,5,9
5351,19,Male,74,52,4,10
5352,66,Female,46,51,4,4
5353,26,Male,146,22,5,5
5354,45,Male,120,73,1,6
5355,48,Male,47,83,2,1
5356,51,Female,57,72,3,8
5357,32,Male,126,68,5,9
5358,65,Female,121,5,1,1
5359,42,Male,23,83,1,4
5360,53,Male,128,82,3,6
5361,25,Male,139,29,5,10
5362,26,Female,34,83,2,1
5363,54,Male,55,6,2,3
5364,65,Male,58,69,5,7
5365,62,Male,139,58,4,8
5366,56,Male,49,43,2,8
5367,49,Female,72,69,4,5
5368,69,Male,62,72,5,1
5369,34,Male,72,91,1,1
5370,52,Male,115,37,5,8
5371,54,Male,71,58,1,5
5372,36,Female,78,37,5,9
5373,61,Male,76,82,4,1
5374,46,Male,97,26,4,2
5375,24,Female,127,42,5,4
5376,45,Male,126,16,1,10
5377,26,Male,76,22,5,7
5378,45,Male,108,23,1,4
5379,23,Female,99,47,4,8
5380,46,Male,40,67,3,7
5381,34,Female,135,3,2,5
5382,33,Female,64,12,4,7
5383,40,Female,129,23,5,8
5384,48,Female,50,11,5,3
5385,20,Female,47,52,1,3
5386,38,Female,137,50,2,2
5387,43,Female,114,57,4,4
5388,53,Male,82,64,2,4
5389,59,Male,87,46,2,4
5390,54,Female,37,29,4,2
5391,39,Female,84,70,1,7
5392,59,Female,69,46,1,10
5393,29,Female,124,16,1,3
5394,59,Female,23,98,3,10
5395,30,Female,143,51,2,1
5396,28,Male,122,11,3,2
5397,33,Male,147,11,1,5
5398,25,Female,82,63,4,9
5399,57,Female,80,53,2,4
5400,57,Female,67,89,4,6
5401,62,Male,142,58,5,3
5402,19,Female,79,19,2,9
5403,47,Male,78,32,4,2
5404,47,Male,82,50,1,8
5405,29,Male,76,72,3,3
5406,27,Female,95,55,4,8
5407,61,Female,85,76,5,3
5408,28,Male,128,41,1,4
5409,32,Male,66,99,5,8
5410,33,Male,130,70,3,10
5411,34,Male,139,21,5,4
5412,43,Female,141,26,4,9
5413,19,Male,79,1,4,9
5414,67,Female,144,81,1,6
5415,29,Male,36,99,3,1
5416,68,Female,90,27,3,9
5417,43,Male,108,50,2,9
5418,40,Female,85,66,2,7
5419,35,Female,120,100,4,9
5420,49,Female,64,65,5,8
5421,66,Male,116,10,5,9
5422,55,Female,127,95,1,9
5423,64,Male,44,37,3,7
5424,20,Female,26,69,4,6
5425,55,Female,96,41,5,2
5426,20,Male,60,46,2,7
5427,47,Female,144,77,4,1
5428,18,Female,111,45,1,6
5429,47,Male,94,88,4,6
5430,62,Female,68,27,5,7
5431,49,Female,49,65,1,2
5432,45,Female,66,84,2,4
5433,38,Female,98,8,2,2
5434,63,Male,86,67,5,4
5435,30,Female,40,49,1,3
5436,44,Female,75,96,2,2
5437,53,Female,51,89,1,2
5438,24,Female,109,89,4,3
5439,39,Female,25,14,3,10
5440,27,Female,55,62,3,4
5441,56,Female,147,43,3,7
5442,32,Female,80,27,2,4
5443,32,Male,83,96,5,7
5444,21,Male,73,27,3,4
5445,49,Male,80,68,5,3
5446,40,Male,82,75,3,8
5447,23,Female,26,48,4,3
5448,41,Female,82,67,3,8
5449,37,Male,87,25,5,2
5450,54,Male,20,64,2,3
5451,37,Male,29,24,4,4
5452,29,Female,56,9,5,3
5453,50,Female,45,8,1,6
5454,45,Male,20,95,3,9
5455,25,Male,47,59,4,10
5456,18,Male,35,17,2,8
5457,54,Male,138,43,1,4
5458,39,Male,108,95,3,2
5459,23,Female,114,68,4,10
5460,38,Male,69,4,5,1
5461,49,Female,78,8,3,4
5462,52,Male,100,42,4,5
5463,32,Male,36,49,3,2
5464,22,Female,74,6,4,3
5465,63,Male,118,73,5,4
5466,67,Female,61,42,3,3
5467,65,Female,91,72,4,8
5468,23,Male,32,32,1,2
5469,42,Male,36,15,2,9
5470,63,Female,52,82,4,6
5471,57,Female,39,87,4,1
5472,46,Male,46,69,4,8
5473,24,Female,27,27,3,10
5474,57,Male,25,97,2,6
5475,30,Female,27,66,3,4
5476,55,Male,111,59,4,6
5477,35,Female,115,28,4,2
5478,19,Female,52,24,2,1
5479,25,Male,15,51,1,6
5480,28,Female,53,21,3,8
5481,50,Female,41,31,1,5
5482,55,Female,50,75,4,8
5483,65,Female,45,50,4,3
5484,44,Female,141,92,5,6
5485,37,Female,20,40,5,1
5486,29,Female,103,68,1,3
5487,60,Male,45,16,5,4
5488,48,Female,114,76,2,5
5489,44,Female,87,86,1,3
5490,49,Male,60,99,5,8
5491,27,Female,111,63,5,5
5492,20,Female,15,56,2,7
5493,62,Male,71,80,2,5
5494,44,Female,23,24,1,8
5495,52,Female,19,99,3,1
5496,48,Male,93,28,2,3
5497,32,Male,128,93,5,3
5498,33,Female,23,85,1,10
5499,30,Female,38,89,3,10
5500,66,Male,117,31,1,3
5501,52,Female,74,15,5,6
5502,69,Male,100,42,3,9
5503,28,Male,130,99,3,6
5504,38,Male,98,50,2,5
5505,68,Female,104,86,4,1
5506,28,Male,103,5,5,2
5507,47,Male,134,48,4,1
5508,65,Male,20,13,5,6
5509,52,Female,66,32,1,3
5510,39,Female,33,67,4,5
5511,55,Female,89,79,3,6
5512,48,Male,144,91,2,5
5513,31,Female,69,91,5,3
5514,41,Female,29,30,2,2
5515,67,Male,114,6,5,2
5516,66,Male,83,25,3,2
5517,49,Female,57,28,3,10
5518,53,Female,31,62,3,4
5519,49,Male,112,22,3,4
5520,32,Female,130,68,3,3
5521,60,Male,88,15,2,8
5522,52,Male,130,26,1,4
5523,20,Female,44,63,4,8
5524,33,Female,81,18,2,3
5525,22,Female,65,73,4,2
5526,38,Female,74,63,1,8
5527,27,Male,17,62,5,6
5528,36,Female,118,68,1,2
5529,42,Female,19,48,1,7
5530,21,Female,42,50,5,10
5531,46,Male,122,63,4,7
5532,36,Female,115,69,3,4
5533,60,Female,90,6,5,8
5534,19,Male,29,58,5,3
5535,27,Male,97,51,1,9
5536,60,Male,62,12,5,5
5537,42,Male,141,95,2,3
5538,37,Male,60,47,3,9
5539,65,Female,42,9,1,2
5540,36,Male,21,7,4,2
5541,40,Male,108,29,4,3
5542,41,Male,96,78,4,9
5543,28,Male,102,51,4,10
5544,63,Male,148,84,4,3
5545,51,Male,82,55,1,5
5546,45,Male,69,96,2,9
5547,22,Male,132,59,2,10
5548,22,Female,148,56,4,6
5549,68,Female,122,22,2,6
5550,38,Female,65,100,3,1
5551,29,Male,52,18,2,2
5552,67,Male,107,58,5,9
5553,21,Male,34,40,4,8
5554,66,Female,24,89,5,2
5555,59,Male,40,31,5,5
5556,37,Male,62,56,4,5
5557,55,Male,105,35,1,6
5558,42,Female,128,26,2,4
5559,31,Female,28,68,3,9
5560,28,Male,114,84,1,5
5561,49,Female,26,34,3,4
5562,28,Male,130,76,4,9
5563,35,Male,137,16,2,2
5564,44,Female,37,42,1,2
5565,35,Female,99,5,4,3
5566,40,Female,86,61,1,10
5567,28,Female,136,44,5,4
5568,38,Male,109,35,2,10
5569,61,Male,39,91,2,9
5570,22,Female,31,1,4,5
5571,40,Female,43,98,4,2
5572,58,Male,81,43,4,3
5573,42,Male,99,32,2,8
5574,58,Male,71,63,5,6
5575,27,Male,86,33,2,5
5576,39,Female,28,95,4,4
5577,36,Female,53,77,3,4
5578,18,Female,32,66,5,8
5579,24,Male,89,30,2,6
5580,21,Male,116,10,3,5
5581,18,Female,34,23,5,5
5582,32,Female,131,97,2,6
5583,57,Female,131,39,4,3
5584,29,Male,18,45,2,7
5585,39,Female,98,29,5,1
5586,39,Male,128,30,4,5
5587,67,Female,79,34,1,6
5588,64,Female,58,52,3,2
5589,34,Female,132,81,4,2
5590,46,Male,114,22,4,9
5591,63,Male,32,5,5,2
5592,31,Male,142,11,5,3
5593,67,Male,52,86,3,1
5594,37,Male,118,32,5,9
5595,67,Male,27,24,4,1
5596,65,Female,69,11,3,4
5597,50,Male,102,11,3,7
5598,60,Female,99,17,2,2
5599,32,Male,123,32,4,8
5600,29,Female,57,83,4,8
5601,57,Female,146,27,5,3
5602,37,Male,85,32,4,4
5603,47,Female,26,61,5,7
5604,55,Male,73,25,4,5
5605,20,Male,58,64,2,5
5606,45,Male,30,64,4,2
5607,43,Male,148,28,2,6
5608,47,Female,28,40,4,4
5609,30,Male,129,91,4,5
5610,30,Female,126,14,1,5
5611,19,Female,137,42,4,2
5612,54,Female,72,39,2,8
5613,66,Male,134,2,3,1
5614,55,Female,49,81,2,2
5615,19,Male,24,1,4,7
5616,53,Female,95,32,5,7
5617,43,Male,58,83,1,2
5618,28,Male,85,64,5,1
5619,25,Male,32,78,1,10
5620,61,Male,97,31,1,1
5621,57,Female,93,58,5,1
5622,60,Female,100,82,4,6
5623,39,Male,56,78,2,10
5624,37,Female,138,14,5,7
5625,25,Male,44,88,3,2
5626,46,Male,34,69,1,6
5627,57,Female,140,16,2,4
5628,43,Male,110,69,3,9
5629,47,Male,139,54,2,8
5630,34,Male,56,13,4,8
5631,37,Male,103,80,3,2
5632,69,Male,101,79,5,5
5633,33,Female,19,31,2,2
5634,63,Female,64,69,5,3
5635,60,Female,55,21,5,8
5636,24,Male,108,30,2,5
5637,33,Male,71,23,2,4
5638,62,Male,149,38,1,5
5639,64,Male,147,29,1,8
5640,65,Male,65,77,3,10
5641,44,Male,120,32,3,7
5642,40,Female,25,62,3,6
5643,41,Male,112,91,1,2
5644,26,Female,113,98,5,10
5645,52,Male,110,45,4,5
5646,68,Female,120,49,4,10
5647,37,Male,15,33,2,9
5648,54,Female,60,4,1,9
5649,59,Female,102,18,2,9
5650,34,Male,36,70,4,3
5651,64,Male,17,64,2,9
5652,48,Female,144,28,1,9
5653,25,Male,75,58,1,5
5654,32,Male,52,91,1,6
5655,48,Male,60,90,4,7
5656,47,Female,148,56,1,10
5657,63,Male,55,20,3,10
5658,37,Female,124,77,3,10
5659,56,Female,55,92,1,6
5660,29,Male,71,34,3,5
5661,66,Female,137,87,1,1
5662,34,Male,100,10,4,4
5663,59,Male,77,94,3,8
5664,47,Female,53,22,4,8
5665,46,Female,41,5,3,6
5666,36,Female,95,44,5,3
5667,63,Female,121,9,5,8
5668,28,Female,50,43,4,7
5669,51,Male,99,4,3,9
5670,67,Female,42,42,5,3
5671,24,Male,30,65,1,6
5672,61,Male,49,98,2,1
5673,51,Female,113,41,5,8
5674,37,Female,136,64,5,2
5675,67,Female,37,55,1,5
5676,55,Female,133,90,5,6
5677,41,Female,77,18,5,4
5678,27,Male,84,16,5,9
5679,49,Male,94,87,3,3
5680,69,Male,73,46,5,2
5681,32,Female,31,36,2,3
5682,54,Female,53,90,3,5
5683,37,Male,91,66,3,1
5684,20,Female,106,44,4,10
5685,54,Female,38,5,5,4
5686,57,Female,102,29,2,1
5687,25,Male,58,4,2,9
5688,57,Female,50,99,4,3
5689,61,Male,113,86,2,2
5690,40,Female,84,49,3,5
5691,57,Female,136,72,1,1
5692,28,Male,138,85,3,10
5693,63,Female,94,8,1,7
5694,25,Female,59,52,2,9
5695,46,Female,45,69,5,1
5696,47,Male,99,21,1,8
5697,27,Female,59,27,3,8
5698,56,Female,129,38,3,7
5699,45,Female,81,5,3,10
5700,66,Female,90,85,3,4
5701,53,Female,54,61,4,7
5702,30,Male,55,8,2,2
5703,49,Male,134,86,5,6
5704,53,Female,95,18,4,5
5705,54,Female,52,4,2,5
5706,43,Male,114,4,1,8
5707,39,Female,71,37,4,1
5708,21,Female,80,15,4,8
5709,48,Female,44,38,4,4
5710,35,Female,24,27,4,10
5711,55,Female,75,85,1,6
5712,41,Female,50,48,3,6
5713,40,Female,68,46,4,1
5714,39,Female,111,46,2,8
5715,19,Male,18,48,3,4
5716,48,Male,68,59,1,9
5717,28,Female,125,4,5,7
5718,45,Female,105,75,1,4
5719,63,Female,103,19,5,1
5720,49,Female,78,57,2,9
5721,22,Male,133,19,5,10
5722,55,Male,106,91,4,6
5723,27,Male,95,42,3,6
5724,57,Male,73,92,3,1
5725,63,Female,58,5,4,5
5726,41,Female,90,48,3,4
5727,52,Female,115,25,1,1
5728,61,Male,139,67,4,7
5729,65,Female,30,26,4,4
5730,40,Female,69,74,3,3
5731,34,Male,109,88,5,2
5732,18,Male,93,62,2,8
5733,48,Male,91,93,5,5
5734,48,Male,54,7,1,10
5735,59,Male,35,44,4,9
5736,59,Female,80,87,4,5
5737,51,Female,24,27,1,10
5738,26,Male,146,42,2,1
5739,39,Female,57,73,4,10
5740,30,Female,119,56,5,5
5741,42,Female,77,3,1,5
5742,65,Female,96,13,4,8
5743,35,Male,65,70,5,6
5744,68,Female,70,59,1,5
5745,29,Female,48,38,1,8
5746,57,Female,73,85,1,1
5747,34,Male,144,83,2,5
5748,32,Female,144,89,1,3
5749,59,Male,132,68,3,5
5750,32,Male,142,86,3,3
5751,32,Male,31,69,1,4
5752,56,Male,96,1,4,9
5753,30,Female,28,50,3,2
5754,34,Male,95,81,5,10
5755,49,Male,137,73,5,1
5756,26,Male,30,9,4,4
5757,57,Male,46,53,5,8
5758,37,Male,37,88,4,5
5759,43,Female,116,10,5,9
5760,44,Male,112,84,1,10
5761,38,Female,118,81,5,3
5762,35,Female,140,77,1,9
5763,30,Male,82,29,5,1
5764,33,Female,78,36,5,2
5765,26,Female,85,87,5,9
5766,29,Female,32,27,1,9
5767,61,Male,127,18,5,10
5768,55,Male,139,18,5,5
5769,36,Male,141,9,2,10
5770,24,Male,75,67,1,4
5771,52,Male,89,7,3,9
5772,65,Male,121,58,4,10
5773,35,Male,95,79,2,2
5774,33,Female,120,30,5,3
5775,56,Female,42,73,3,8
5776,21,Male,22,61,3,1
5777,42,Female,105,91,5,2
5778,49,Male,135,100,5,5
5779,57,Male,80,82,2,7
5780,30,Male,109,95,1,10
5781,62,Female,78,17,2,9
5782,34,Male,79,53,1,3
5783,66,Male,139,6,3,4
5784,54,Male,28,39,4,10
5785,23,Male,39,25,5,1
5786,36,Female,114,42,2,1
5787,30,Male,119,42,3,1
5788,43,Female,145,59,2,4
5789,31,Female,147,38,1,9
5790,48,Male,79,31,5,8
5791,21,Male,33,29,1,4
5792,56,Female,120,9,1,8
5793,25,Female,68,1,1,7
5794,42,Female,118,80,3,6
5795,30,Female,29,87,5,10
5796,49,Male,62,72,4,2
5797,55,Female,48,47,2,3
5798,55,Female,113,76,1,4
5799,45,Female,33,10,5,7
5800,47,Female,84,16,2,8
5801,20,Male,129,47,5,8
5802,45,Male,110,43,2,4
5803,20,Male,89,24,5,9
5804,62,Female,50,8,4,8
5805,51,Female,77,75,5,5
5806,33,Male,107,26,5,3
5807,39,Male,19,7,1,2
5808,49,Female,39,79,1,9
5809,55,Male,112,15,1,1
5810,25,Female,26,48,5,7
5811,25,Female,98,3,4,7
5812,23,Female,43,16,2,1
5813,31,Female,123,79,1,7
5814,49,Female,41,89,3,1
5815,52,Female,69,97,5,2
5816,27,Male,147,14,4,9
5817,20,Male,66,88,4,8
5818,29,Male,27,75,1,9
5819,66,Female,56,3,1,9
5820,48,Male,93,73,3,4
5821,46,Female,32,70,3,5
5822,22,Female,64,31,1,10
5823,69,Female,16,80,2,7
5824,42,Female,101,75,1,6
5825,58,Male,121,17,1,9
5826,48,Male,61,49,4,2
5827,38,Male,103,3,1,8
5828,37,Female,26,83,1,2
5829,56,Male,27,88,1,2
5830,39,Male,73,55,2,3
5831,21,Male,57,72,4,4
5832,30,Female,88,100,5,6
5833,62,Male,37,40,5,6
5834,59,Female,93,66,5,2
5835,67,Male,37,87,5,6
5836,66,Female,115,40,4,8
5837,37,Male,123,30,1,5
5838,69,Male,125,25,5,1
5839,30,Male,31,7,1,8
5840,34,Female,100,92,5,6
5841,53,Male,53,50,2,2
5842,50,Male,55,81,1,7
5843,18,Female,62,96,4,8
5844,32,Female,91,1,2,2
5845,30,Female,15,91,2,1
5846,34,Female,131,44,4,6
5847,41,Male,33,100,2,6
5848,25,Male,73,49,1,8
5849,67,Female,121,7,3,7
5850,44,Male,42,3,3,8
5851,62,Female,48,94,5,10
5852,40,Male,53,1,5,10
5853,63,Female,140,51,1,5
5854,25,Male,97,98,4,2
5855,25,Female,120,38,1,5
5856,43,Female,124,43,5,2
5857,64,Male,135,55,2,9
5858,30,Male,121,57,1,5
5859,56,Male,145,53,1,1
5860,54,Female,37,100,4,9
5861,66,Male,85,33,5,10
5862,45,Female,121,80,1,5
5863,42,Male,60,62,2,1
5864,33,Male,84,11,2,9
5865,19,Female,45,72,3,9
5866,35,Female,107,52,5,10
5867,34,Male,132,1,2,10
5868,47,Female,95,14,4,9
5869,56,Female,74,94,5,6
5870,30,Male,90,85,2,10
5871,49,Female,77,21,1,10
5872,67,Male,114,34,5,2
5873,46,Male,62,90,2,7
5874,63,Female,88,14,1,2
5875,47,Male,72,40,3,4
5876,35,Female,44,35,5,4
5877,30,Male,24,42,5,10
5878,60,Female,53,82,2,7
5879,38,Female,69,20,3,6
5880,47,Female,42,60,4,10
5881,38,Female,132,9,2,7
5882,65,Female,128,33,2,6
5883,34,Male,89,49,4,1
5884,57,Male,79,68,4,4
5885,36,Female,95,4,4,3
5886,69,Male,114,48,4,7
5887,32,Female,114,16,4,7
5888,26,Female,60,47,1,4
5889,69,Male,74,26,1,7
5890,27,Male,111,70,4,4
5891,61,Female,17,37,3,9
5892,48,Female,128,22,3,3
5893,40,Female,130,7,4,10
5894,69,Female,72,42,1,2
5895,47,Female,84,30,3,5
5896,50,Female,107,74,1,9
5897,69,Male,119,79,2,3
5898,26,Female,63,6,1,1
5899,64,Female,97,24,4,9
5900,18,Male,31,66,5,5
5901,61,Female,68,40,4,2
5902,52,Female,126,15,2,6
5903,28,Male,63,53,1,3
5904,51,Female,99,85,3,9
5905,33,Male,26,82,4,3
5906,26,Female,140,5,3,2
5907,49,Male,112,89,1,3
5908,32,Male,62,36,2,6
5909,29,Male,42,74,4,3
5910,50,Female,94,46,3,9
5911,62,Female,24,23,4,9
5912,31,Male,66,88,4,9
5913,25,Male,146,45,3,2
5914,25,Female,104,10,2,7
5915,44,Female,76,54,4,2
5916,29,Female,121,70,2,1
5917,18,Female,146,77,2,5
5918,60,Female,55,85,1,8
5919,57,Male,113,32,3,3
5920,59,Female,69,43,1,7
5921,68,Male,42,15,5,6
5922,28,Female,115,66,1,1
5923,56,Male,61,15,4,7
5924,60,Male,144,81,4,3
5925,48,Female,131,20,4,4
5926,34,Male,122,50,5,10
5927,50,Male,83,6,2,2
5928,49,Male,42,79,4,1
5929,46,Male,93,17,1,5
5930,38,Female,28,26,2,6
5931,38,Male,60,22,1,2
5932,57,Female,30,73,1,10
5933,40,Male,95,64,4,6
5934,23,Female,72,76,1,6
5935,39,Female,62,86,5,8
5936,67,Female,63,58,2,8
5937,55,Male,103,87,4,6
5938,54,Female,144,37,4,7
5939,62,Female,28,78,1,4
5940,68,Male,117,88,1,5
5941,25,Female,135,72,3,6
5942,58,Male,137,90,3,6
5943,66,Male,84,96,4,3
5944,52,Female,117,28,4,9
5945,68,Male,116,96,1,4
5946,28,Male,78,86,5,8
5947,41,Male,32,49,5,4
5948,66,Female,77,73,1,6
5949,38,Male,63,67,3,1
5950,68,Male,70,89,3,2
5951,19,Male,105,76,5,6
5952,57,Female,72,93,4,3
5953,36,Male,69,67,1,7
5954,56,Female,99,41,4,1
5955,45,Male,33,46,3,3
5956,34,Female,117,87,5,3
5957,23,Female,126,87,4,1
5958,36,Female,122,55,3,4
5959,55,Male,61,82,3,8
5960,45,Male,121,11,3,7
5961,19,Male,98,100,4,7
5962,55,Female,142,26,2,5
5963,54,Male,72,72,5,4
5964,68,Male,111,92,3,10
5965,69,Female,61,82,4,6
5966,21,Male,117,13,1,2
5967,39,Male,98,36,5,1
5968,43,Female,63,64,1,7
5969,66,Female,145,51,1,4
5970,60,Male,126,76,4,7
5971,53,Female,74,22,2,6
5972,30,Male,80,60,4,9
5973,69,Male,101,2,4,10
5974,49,Male,140,56,5,6
5975,34,Male,40,40,4,3
5976,58,Male,85,28,5,7
5977,53,Female,88,77,3,9
5978,63,Female,61,97,5,10
5979,36,Male,90,3,4,6
5980,52,Female,110,63,3,7
5981,63,Female,45,98,3,8
5982,57,Male,36,23,2,4
5983,45,Female,31,55,4,5
5984,18,Female,112,32,1,4
5985,59,Male,63,84,4,1
5986,35,Male,101,28,1,6
5987,65,Male,52,8,2,7
5988,57,Male,67,3,4,2
5989,50,Male,42,94,2,6
5990,29,Male,91,89,1,2
5991,25,Male,32,53,5,10
5992,41,Female,64,94,4,5
5993,33,Male,103,29,3,1
5994,67,Female,59,94,3,3
5995,21,Female,141,98,2,4
5996,55,Male,107,89,5,4
5997,61,Female,35,81,3,2
5998,44,Female,90,59,3,8
5999,26,Female,105,24,4,6
6000,64,Male,110,38,3,9
6001,33,Female,110,28,1,6
6002,29,Female,89,97,2,3
6003,48,Male,124,62,3,2
6004,41,Female,96,100,4,9
6005,31,Female,142,51,1,3
6006,62,Female,117,7,3,6
6007,42,Female,147,23,2,10
6008,51,Female,49,46,2,2
6009,20,Male,126,90,2,7
6010,41,Female,101,78,3,1
6011,59,Male,133,28,1,9
6012,26,Female,112,24,5,1
6013,43,Male,95,7,2,9
6014,37,Male,96,100,1,1
6015,57,Male,40,79,4,1
6016,27,Female,17,49,4,8
6017,36,Female,73,3,1,1
6018,20,Female,130,2,4,8
6019,41,Female,145,7,4,3
6020,22,Female,144,80,2,4
6021,20,Male,50,21,3,2
6022,44,Male,100,9,3,6
6023,33,Male,112,12,3,7
6024,66,Female,138,93,3,10
6025,32,Female,87,24,1,3
6026,52,Male,124,33,2,9
6027,29,Female,136,78,1,3
6028,58,Female,144,43,4,7
6029,61,Male,41,82,2,4
6030,43,Male,82,5,5,5
6031,64,Female,28,79,3,9
6032,51,Female,112,71,4,3
6033,40,Male,37,89,3,3
6034,48,Female,129,14,3,9
6035,67,Male,126,36,3,9
6036,37,Male,110,35,5,4
6037,29,Male,92,50,4,1
6038,40,Female,75,88,3,1
6039,21,Male,99,79,3,9
6040,40,Male,85,11,2,6
6041,65,Female,99,24,3,5
6042,65,Male,64,75,2,10
6043,18,Female,29,44,4,3
6044,42,Female,48,51,4,3
6045,19,Female,49,17,4,2
6046,47,Male,53,70,2,7
6047,20,Male,147,85,5,9
6048,38,Female,44,8,5,6
6049,42,Female,146,79,3,10
6050,37,Female,117,96,4,1
6051,66,Male,88,74,1,6
6052,69,Female,69,28,3,8
6053,39,Female,74,79,5,8
6054,38,Female,38,12,5,10
6055,50,Male,36,43,4,3
6056,69,Female,46,82,2,1
6057,55,Male,109,37,3,5
6058,32,Male,97,88,2,6
6059,63,Female,17,63,5,10
6060,69,Female,84,93,4,9
6061,32,Female,144,63,5,2
6062,63,Male,102,10,4,1
6063,42,Male,123,78,1,7
6064,38,Male,73,80,2,2
6065,41,Female,91,37,3,2
6066,22,Male,28,11,4,3
6067,23,Female,65,90,1,4
6068,66,Female,92,19,1,7
6069,60,Female,94,52,2,1
6070,65,Male,24,18,4,6
6071,61,Male,94,94,3,7
6072,64,Male,138,32,3,3
6073,40,Female,48,23,3,3
6074,21,Male,135,12,5,2
6075,44,Male,94,58,5,5
6076,35,Female,67,77,4,7
6077,38,Female,32,21,3,3
6078,45,Male,116,21,1,7
6079,52,Female,149,93,3,8
6080,39,Male,112,93,4,3
6081,57,Female,59,91,3,1
6082,40,Female,49,29,2,3
6083,20,Male,128,79,3,6
6084,57,Female,35,47,1,1
6085,67,Female,110,12,4,9
6086,27,Female,58,58,4,3
6087,42,Male,94,41,1,3
6088,69,Female,70,19,4,7
6089,66,Female,69,12,3,7
6090,25,Male,57,23,4,6
6091,28,Male,64,5,3,7
6092,22,Female,20,26,4,5
6093,62,Female,76,63,3,8
6094,54,Female,69,52,3,10
6095,62,Male,130,10,1,2
6096,55,Female,45,86,1,5
6097,46,Male,88,39,5,9
6098,22,Male,48,23,1,4
6099,26,Female,24,11,3,8
6100,65,Female,66,92,3,3
6101,19,Male,92,95,4,6
6102,18,Female,17,72,4,8
6103,57,Female,149,48,5,9
6104,68,Male,18,92,3,7
6105,47,Female,62,16,5,6
6106,28,Male,88,46,3,6
6107,45,Female,93,47,1,6
6108,61,Male,18,95,4,10
6109,29,Male,18,48,5,9
6110,56,Female,134,80,2,3
6111,43,Male,133,69,3,4
6112,30,Male,31,99,1,3
6113,25,Female,110,25,2,9
6114,45,Female,84,77,1,5
6115,47,Female,111,93,1,10
6116,26,Male,22,91,3,8
6117,56,Male,128,81,1,8
6118,48,Male,19,37,5,9
6119,38,Female,61,63,2,10
6120,64,Male,54,29,1,7
6121,51,Male,136,58,1,3
6122,48,Female,149,98,4,5
6123,69,Male,108,94,4,3
6124,42,Female,42,31,5,2
6125,29,Female,91,86,4,3
6126,18,Female,63,89,1,10
6127,39,Male,100,68,1,9
6128,57,Male,68,99,2,9
6129,54,Male,32,41,4,8
6130,64,Female,41,50,3,7
6131,18,Female,86,44,4,1
6132,18,Female,148,9,1,9
6133,59,Male,136,59,2,10
6134,59,Male,119,90,4,2
6135,38,Male,83,91,2,6
6136,32,Male,85,27,4,10
6137,34,Male,131,82,5,5
6138,39,Female,46,94,1,6
6139,55,Male,123,59,1,8
6140,52,Female,111,95,3,8
6141,62,Female,15,3,1,10
6142,33,Male,122,93,3,2
6143,25,Female,128,7,1,7
6144,64,Male,55,82,4,2
6145,34,Male,22,16,4,1
6146,34,Female,44,49,5,8
6147,43,Male,60,32,4,9
